22.9950522513 0.8214007487 17.5791954965 45.5049712480 8.0420684173 0.6705344094 29.8152992303 1.7285768526 66.5522871549 1.2906141909
0.6786274007 10.8853321233 0.8097803632 6.5865628693 31.0717580744 2.5869811192 1.3454218096 0.6992274750 18.9476273324 30.3886814330
0.5791080371 0.7199370717 14.2857458220 27.0385077865 10.1419843880 8.8024937062 1.0059394298 0.6326758818 4.3269737678 22.4666341091
9.0757333082 1.1372318507 15.8283821277 52.4864005295 38.4421420374 1.5252761243 5.1299035791 5.7863301279 26.6469662576 31.9416340576
0.7787584875 1.5716256929 3.2617411828 3.9258339344 15.5280540200 0.6220042623 0.9931192752 0.8609928122 4.3182962263 1.1395741064
5.2104048525 0.7481812539 0.5981025183 1.5325918846 8.9249456977 0.5622460472 0.7612563568 0.6410973397 1.4052902737 0.6158837755
11.2400813353 1.1433577701 1.7294143311 12.8908151013 37.7981805751 12.2314123544 8.5973875582 1.5608467236 2.3565129851 14.4519912657
0.7704600493 0.8071473594 16.0946012886 26.0512527456 46.2809987637 12.8321688291 6.0325675350 16.7272449512 16.8101644404 145.5933940377
0.9014958213 11.2106248614 22.3833392552 48.6720869834 31.7803334201 8.2878638368 1.0568638103 5.8067359380 13.2035766427 36.6970794306
0.5688552086 7.9509647354 0.5939136767 0.9039984964 0.6968232398 0.6159336119 0.5952185297 6.7033449961 0.7468912783 0.6240562272
51.7927235661 22.3970611150 39.8256401873 139.3710314980 277.7023907535 2.9696920259 40.9327555027 5.1965626128 98.9650281966 80.8471145421
8.9948961173 0.8273513779 26.1508930916 51.8140266977 81.5599048590 1.0531602301 3.0195309566 11.9343697755 18.9543437759 50.6915231183
0.7362730141 0.7168256469 0.6089863151 5.3725703932 44.8520489383 0.6515863786 25.6469705323 3.0053420024 7.4140026959 30.9953940831
1.1923254109 15.9509468201 3.9423436102 38.9177132671 27.0064503755 1.1809377376 0.6222756821 1.7926814521 5.3880661163 25.0062595281
16.0962347613 7.5981041310 0.5662771693 26.2254639804 65.1256721471 0.8713601986 1.2877864653 1.0093922796 17.5412788500 24.6784300174
0.7567614092 2.1186172487 11.7136612810 42.3712406888 45.5934140181 16.0169955953 5.5829999332 2.6691604342 38.6699836837 23.5071657076
4.8996892738 0.6711282621 7.6201815703 11.7944601492 59.2223730375 0.9080515000 0.7196621882 0.6041933030 7.7911767463 0.7690839695
6.4522162869 9.5286407338 8.8425495057 10.6835024932 3.5501802743 0.7358730623 7.1856361085 0.6656987695 8.1339429879 14.2217597778
0.6345048204 0.6844242845 16.5987643814 10.8447970720 2.6395932549 1.6812715209 1.0881263469 0.6205178776 20.9850522225 19.2229482190
25.1365777906 1.3005769005 9.9023661867 20.0077759767 45.0031392690 0.9664388960 0.8731326094 0.8593503923 3.8788725829 10.0717693959
11.7249030425 0.9229005598 5.4880025837 18.7796798186 24.3616827134 8.4349054157 1.8033848649 1.0772529025 13.8959313589 12.5113567399
0.7997112026 0.7706369638 0.9422383830 17.1460646710 26.3723793230 3.6261147935 2.2273492302 1.1268388171 2.7849640532 13.2037025626
0.6570466221 3.7103833890 0.6596929472 0.6644359099 30.0596797954 0.6410426566 8.5695116746 0.5639575722 4.2222439818 4.2520054513
8.2211278417 0.9066983227 1.1219930720 11.1679900720 11.7006983830 8.2942071294 11.0463930705 3.8792632435 17.5144274618 31.1472014034
1.1439380928 4.6008086082 5.4354943082 7.2226224572 20.2578249398 0.7360169334 5.4358172524 0.6866297958 3.5704449512 0.9104026610
0.9855474861 0.9948470847 1.8780807816 4.8450593811 26.0471594553 0.8938927952 0.6869213703 2.0572700626 3.8603410221 11.7508805610
6.2213062025 0.8152344853 7.0393664104 8.8846878143 36.7485770732 6.1077996272 1.1174152543 2.1801195451 4.6356127910 17.2498807967
7.0670589925 1.7992029503 5.9797513396 42.9688066392 56.5103222844 6.6467869483 1.1754818827 1.1017467893 9.0289786597 3.7218635140
3.4301119502 0.8985692146 23.3677718063 14.4085267211 34.0605544729 0.8447417004 18.4807282729 2.5931675666 1.8919355275 11.0238927677
6.2029391969 18.9064290746 39.1439728680 52.6243631250 35.1844550462 21.5403675209 0.8726246979 1.9384447089 33.1140447176 1.4723590440
6.3975281489 1.3043633733 3.1459263783 9.0881135349 7.6425725955 0.8081586478 1.7456854588 0.5438930523 0.7131457734 0.6106130369
7.1393332191 6.9517485220 17.8467966929 68.5029395410 31.4012818864 7.3595078839 5.3587230908 0.8754664396 19.0376337502 39.5265689740
0.6912703770 1.4386700513 1.0169563987 3.8063224704 18.1704935751 0.8597145786 7.4189627064 0.5669634140 8.8790242694 1.1516221591
2.0093191209 0.7151883130 16.3140880021 13.1218801690 24.9276871406 1.6446331311 0.7055144919 1.0632103376 2.7572518544 15.7412274394
20.9377138035 0.7227130675 2.3552108734 23.6170485031 20.0007242515 2.0882087537 2.7322910715 2.0381888168 5.5659281053 0.9419727537
2.8926797483 1.0739539896 4.6561631419 11.4688692707 21.0399904049 3.2380223051 1.2545737833 2.0071888111 30.7146944758 1.6538640695
13.5271171749 1.1317408624 23.9265679065 32.2491710575 22.6081920319 1.2517010814 37.1778531535 0.7063238065 1.2819224502 19.1394104751
0.8507689725 12.6276124125 5.7453963897 27.4123632235 15.6376129118 0.9489726337 10.0651916942 1.2076868211 11.2496212925 51.2547736486
0.5644797242 0.5416561407 2.0886707254 1.0390396349 0.9525275144 0.5515151869 3.3896161590 0.5641298929 0.9114695714 4.3968954502
1.4373496435 1.2386187819 7.1085383489 10.6928606867 0.9278770810 0.6661005370 4.3858049481 4.2804956941 11.3825186521 22.8798356267
4.6183004396 0.8469720107 1.8160996856 35.9576528816 26.6602665044 1.5573381925 9.9047409731 5.6400876810 2.9929897599 15.0055518718
0.7013654298 0.7181215760 0.6674850811 9.8011669332 5.2808790779 0.9009826262 2.7028594437 2.5836773338 1.4708836266 2.1725788716
3.2377058293 4.4563976551 3.0742516630 12.9267169467 19.9751269085 3.0960421103 4.0438262878 0.9277684793 3.9964122516 12.2657518684
0.6613073099 2.6466834121 12.9726504326 5.3351055595 3.7818233675 0.9153394379 5.0807997791 0.6406871947 0.7761716564 4.1894318504
25.1983372363 0.7954744090 4.1730325498 46.3961208216 32.8033059452 2.0419180817 0.8553799664 7.9473546895 23.3327026223 1.4563736782
4.5425045018 1.0375556219 4.7361004476 9.6396706059 1.3495838510 4.9096227510 11.5250114910 0.7620234339 6.2665875416 19.2313397542
13.1356349933 2.2420774149 5.1534479338 25.7440518562 30.9541265616 1.0735303888 4.8058979386 2.1969377119 15.8736805813 18.8206146195
10.5074901596 13.9383008349 6.7388682979 47.2638718035 30.0157004643 11.1385041912 0.7383337317 1.9744979670 4.3701061943 11.3143263555
3.3749399560 0.6509225980 14.7895721145 54.5970242731 36.7305713023 0.8033004594 10.2868330255 0.6809295119 40.0831317361 1.0027750232
2.2875495503 0.6203173423 4.4587333100 10.4989213127 2.2758225571 8.4963253747 0.7384727778 8.2687330516 2.1667927685 13.1883319551
4.9165408736 1.0415126195 1.4038387435 13.2637011945 22.7571276107 0.7141680334 0.8942022018 5.5976492824 18.3639661217 29.0472933190
1.2096366411 5.5416901420 68.5100258275 67.6966567022 58.6269258784 10.3310577856 13.9755978915 3.1101952658 54.6492983718 96.3489154942
0.8641867749 13.3506921289 1.3545288691 6.0158306327 31.0944968524 3.9882465779 0.7336094877 0.7191139571 15.3680617407 21.5112329786
13.2926028085 0.7156114447 1.0986694280 26.9646050722 14.2992258944 6.8595194014 0.7611311938 1.0129470266 19.7127333262 8.2829544041
0.9254591098 6.0452827222 1.0695479345 46.2520037309 69.0731437683 5.4990952067 3.8744848845 0.9591542515 54.7216472881 35.5801811036
4.1202291532 0.7162512236 23.7709014452 0.8936447405 7.7225897982 0.6998143696 0.9426976361 0.7307182411 2.1322025902 4.2709508023
0.6990273818 0.7027853292 17.8494361522 9.3321554976 12.6923816623 1.2106034417 0.8600068570 0.6387945020 19.4824815970 9.5323275792
2.8874533957 0.6250233777 12.1675715803 8.9439282716 17.1644085738 16.6431065131 7.8420473899 20.9726998762 1.1551116248 1.5986493969
0.6042159580 0.7029645129 15.8177807308 23.5847588671 3.3539087755 13.3969093140 1.0328216701 0.5789499210 0.8672902367 18.0604000140
0.7285949966 0.9627172606 2.7352587218 26.2483772679 10.9896973972 11.9016072701 2.6507543086 2.1147284116 14.1426573931 16.5256069725
6.0480814518 0.7421027247 10.9723958953 4.5194219148 27.1052646458 7.5288130913 0.6657068209 6.3552451897 1.2339131358 17.8290551299
0.7425452625 4.1662519549 11.5365135470 56.3995145430 3.0071331209 0.6496701960 4.7030694454 0.6901982236 0.7174109380 19.3876927687
82.5069410822 215.8873314407 102.5146848510 407.4877012227 319.5041601570 48.8026256537 42.5931105151 55.4078196915 76.6928043206 32.6028210654
0.5873699175 0.7455724041 0.5708297904 0.7069549593 0.6285306804 4.2212275176 0.7121717131 4.5950951884 0.6404114767 0.5918363524
23.2394216330 47.3309360970 24.1514174878 71.4949575231 19.1610205917 10.2326941123 35.9075387423 19.1048664804 19.2037270513 27.1734202812
0.7437089877 4.8024696130 2.9176312967 17.7842412888 1.7894275843 4.1884585670 0.8886823383 0.5961077475 0.9839999407 19.3052726360
1.5263561887 0.9151484682 0.6124781654 8.6717596810 35.2816181543 0.7610055504 5.2405448279 9.9973145265 23.0823613420 20.9114130956
1.4976854817 3.9060037095 1.3112160487 6.0889336697 18.2492229366 0.6146982631 10.8064262288 0.5787857181 5.2805879333 10.6664400107
31.4433438676 164.5389344202 24.9437003433 104.9159740180 22.8816868299 31.6493254443 5.3775472769 4.4516891359 77.8700851725 21.9277134913
3.1693723030 0.6415309425 1.2498947911 18.7832106718 1.6584718462 1.6529292300 0.6222469916 5.6601911614 1.1898692540 5.3722828084
12.8604137352 21.5117449882 32.0765034611 92.1524780154 91.0984310357 19.2798207839 10.7166974784 11.6901067973 70.6130328320 128.0007708728
